pincode,age_0_5,age_18_greater,state,district,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,adult_spike_ratio,velocity_index,ghost_ratio,anomaly_label,anomaly_score,primary_risk_factor,risk_status,lat,lon,geo_accuracy
414205,116.0,1.0,Maharashtra,Beed,2591.0,3060.0,221.0,4180.0,0.0084745762711864,2812.0,0.0852623456790123,1,0.2999168351864346,ghost_ratio,Low,0.0,0.0,Low
414208,51.0,2.0,Maharashtra,Beed,1228.0,1325.0,67.0,2409.0,0.037037037037037,1295.0,0.0545158665581773,1,0.2957621492037987,velocity_index,Low,0.0,0.0,Low
414301,62.0,0.0,Maharashtra,Ahmadnagar,1088.0,1644.0,118.0,1286.0,0.0,1206.0,0.1083562901744719,1,0.3286889783457307,adult_spike_ratio,Low,0.0,0.0,Low
414302,80.0,1.0,Maharashtra,Ahmadnagar,1796.0,1601.0,155.0,2964.0,0.0121951219512195,1951.0,0.0862548692264885,1,0.3034752251944825,ghost_ratio,Low,0.0,0.0,Low
414303,41.0,0.0,Maharashtra,Ahmadnagar,598.0,668.0,25.0,554.0,0.0,623.0,0.0417362270450751,1,0.317297523534482,velocity_index,Low,0.0,0.0,Low
414304,147.0,1.0,Maharashtra,Ahmadnagar,1956.0,2282.0,111.0,3055.0,0.0067114093959731,2067.0,0.0567194685743484,1,0.2757912099752512,velocity_index,Low,0.0,0.0,Low
414305,59.0,0.0,Maharashtra,Ahmadnagar,860.0,1080.0,37.0,612.0,0.0,897.0,0.0429732868757259,1,0.3159544657827809,velocity_index,Low,0.0,0.0,Low
414306,147.0,3.0,Maharashtra,Ahmadnagar,1489.0,1416.0,88.0,2184.0,0.0198675496688741,1577.0,0.0590604026845637,1,0.2994825731595385,velocity_index,Low,0.0,0.0,Low
414307,24.0,0.0,Maharashtra,Ahmadnagar,686.0,800.0,32.0,701.0,0.0,718.0,0.0465793304221251,1,0.3164018950721233,adult_spike_ratio,Low,0.0,0.0,Low
414401,134.0,3.0,Maharashtra,Ahmadnagar,3555.0,2508.0,120.0,6615.0,0.0217391304347826,3675.0,0.0337457817772778,1,0.2309241465609756,velocity_index,Low,0.0,0.0,Low
414402,126.0,8.0,Maharashtra,Ahmadnagar,3931.0,3122.0,126.0,4912.0,0.0592592592592592,4057.0,0.0320447609359104,1,0.1941522548659435,velocity_index,Low,0.0,0.0,Low
414403,98.0,1.0,Maharashtra,Ahmadnagar,2909.0,2880.0,197.0,7197.0,0.01,3106.0,0.0676975945017182,1,0.2921066833334664,ghost_ratio,Low,0.0,0.0,Low
414501,74.0,0.0,Maharashtra,Ahmadnagar,1842.0,3196.0,55.0,1426.0,0.0,1897.0,0.0298426478567552,1,0.2798763608506118,ghost_ratio,Low,0.0,0.0,Low
414502,317.0,0.0,Maharashtra,Ahmadnagar,4916.0,5519.0,356.0,9744.0,0.0,5272.0,0.0724018710595891,1,0.2340919786597766,velocity_index,Low,0.0,0.0,Low
414503,94.0,0.0,Maharashtra,Ahmadnagar,1108.0,2302.0,125.0,3955.0,0.0,1233.0,0.1127141568981064,1,0.3272786251045956,adult_spike_ratio,Low,0.0,0.0,Low
414504,28.0,0.0,Maharashtra,Ahmadnagar,203.0,366.0,20.0,537.0,0.0,223.0,0.0980392156862745,1,0.3208410007917083,adult_spike_ratio,Low,0.0,0.0,Low
414505,49.0,0.0,Maharashtra,Ahmadnagar,1101.0,1996.0,124.0,1485.0,0.0,1225.0,0.1125226860254083,1,0.3275635058499257,adult_spike_ratio,Low,0.0,0.0,Low
414601,76.0,1.0,Maharashtra,Ahmadnagar,1642.0,2400.0,50.0,775.0,0.0128205128205128,1692.0,0.0304321363359707,1,0.2705765441328809,ghost_ratio,Low,0.0,0.0,Low
414602,54.0,0.0,Maharashtra,Ahmadnagar,997.0,924.0,125.0,1572.0,0.0,1122.0,0.125250501002004,1,0.3291775946334196,adult_spike_ratio,Low,0.0,0.0,Low
414603,263.0,0.0,Maharashtra,Ahmadnagar,4569.0,3920.0,434.0,5827.0,0.0,5003.0,0.0949671772428884,1,0.2457320801273382,velocity_index,Low,0.0,0.0,Low
414604,102.0,0.0,Maharashtra,Ahmadnagar,1914.0,1579.0,203.0,4606.0,0.0,2117.0,0.1060052219321148,1,0.3129846449715494,adult_spike_ratio,Low,0.0,0.0,Low
414605,41.0,0.0,Maharashtra,Ahmadnagar,496.0,430.0,56.0,573.0,0.0,552.0,0.1126760563380281,1,0.3284563948432046,adult_spike_ratio,Low,0.0,0.0,Low
414606,37.0,0.0,Maharashtra,Ahmadnagar,751.0,630.0,40.0,1179.0,0.0,791.0,0.0531914893617021,1,0.318198704688872,adult_spike_ratio,Low,0.0,0.0,Low
414607,57.0,0.0,Maharashtra,Ahmadnagar,638.0,635.0,64.0,1347.0,0.0,702.0,0.1001564945226917,1,0.3293191767288084,adult_spike_ratio,Low,0.0,0.0,Low
414609,35.0,0.0,Maharashtra,Ahmadnagar,416.0,444.0,104.0,934.0,0.0,520.0,0.2494004796163069,1,0.3086640583490869,adult_spike_ratio,Low,0.0,0.0,Low
414701,205.0,1.0,Maharashtra,Ahmadnagar,2179.0,2324.0,68.0,2853.0,0.0048309178743961,2247.0,0.0311926605504587,1,0.2457549242495967,ghost_ratio,Low,0.0,0.0,Low
415001,57.0,2.0,Maharashtra,Satara,1380.0,1562.0,62.0,985.0,0.0333333333333333,1442.0,0.0448950036205648,1,0.2837242986712973,velocity_index,Low,0.0,0.0,Low
415002,177.0,8.0,Maharashtra,Satara,4379.0,4930.0,235.0,3690.0,0.043010752688172,4614.0,0.0536529680365296,1,0.2149088678776236,velocity_index,Low,0.0,0.0,Low
415003,28.0,0.0,Maharashtra,Satara,1022.0,981.0,56.0,784.0,0.0,1078.0,0.0547409579667644,1,0.3199740409288156,adult_spike_ratio,Low,0.0,0.0,Low
415004,75.0,2.0,Maharashtra,Satara,1815.0,1730.0,75.0,1508.0,0.0256410256410256,1890.0,0.0412995594713656,1,0.2746582926711739,ghost_ratio,Low,0.0,0.0,Low
415010,33.0,0.0,Maharashtra,Satara,693.0,701.0,24.0,1032.0,0.0,717.0,0.0345821325648415,1,0.3080212488724785,velocity_index,Low,0.0,0.0,Low
415011,87.0,0.0,Maharashtra,Satara,1370.0,1114.0,62.0,1206.0,0.0,1432.0,0.0452224653537563,1,0.3045933041480756,adult_spike_ratio,Low,0.0,0.0,Low
415012,43.0,0.0,Maharashtra,Satara,1117.0,1317.0,44.0,475.0,0.0,1161.0,0.0393559928443649,1,0.3079844275959539,adult_spike_ratio,Low,0.0,0.0,Low
415013,44.0,1.0,Maharashtra,Satara,956.0,1176.0,34.0,728.0,0.0217391304347826,990.0,0.0355276907001044,1,0.2899009312262617,velocity_index,Low,0.0,0.0,Low
415014,75.0,0.0,Maharashtra,Satara,1776.0,2161.0,84.0,1895.0,0.0,1860.0,0.0472706809229037,1,0.2994856101777282,adult_spike_ratio,Low,0.0,0.0,Low
415015,41.0,1.0,Maharashtra,Satara,914.0,736.0,31.0,756.0,0.0232558139534883,945.0,0.033879781420765,1,0.2815617306363071,velocity_index,Low,0.0,0.0,Low
415019,33.0,0.0,Maharashtra,Satara,650.0,530.0,24.0,255.0,0.0,674.0,0.0368663594470046,1,0.3172862107993849,velocity_index,Low,0.0,0.0,Low
415020,23.0,0.0,Maharashtra,Satara,521.0,413.0,13.0,360.0,0.0,534.0,0.0249042145593869,1,0.2965811512285735,ghost_ratio,Low,0.0,0.0,Low
415021,24.0,0.0,Maharashtra,Satara,779.0,539.0,30.0,813.0,0.0,809.0,0.0384615384615384,1,0.3133898651377718,velocity_index,Low,0.0,0.0,Low
415022,38.0,0.0,Maharashtra,Satara,747.0,808.0,19.0,393.0,0.0,766.0,0.0254010695187165,1,0.2985028936446877,velocity_index,Low,0.0,0.0,Low
415023,16.0,0.0,Maharashtra,Satara,438.0,511.0,25.0,307.0,0.0,463.0,0.0569476082004555,1,0.3232355635667123,adult_spike_ratio,Low,0.0,0.0,Low
415101,91.0,1.0,Maharashtra,Kolhapur,1591.0,2369.0,78.0,4369.0,0.010752688172043,1669.0,0.0489949748743718,1,0.2915504686041859,velocity_index,Low,0.0,0.0,Low
415102,27.0,0.0,Maharashtra,Satara,651.0,532.0,14.0,623.0,0.0,665.0,0.0214723926380368,1,0.2898056739204207,ghost_ratio,Low,0.0,0.0,Low
415103,52.0,2.0,Maharashtra,Satara,1334.0,1910.0,33.0,1106.0,0.0363636363636363,1367.0,0.0247191011235955,1,0.257622775601769,ghost_ratio,Low,0.0,0.0,Low
415104,14.0,1.0,Maharashtra,Satara,558.0,668.0,6.0,221.0,0.0625,564.0,0.0107334525939177,1,0.2379189310112189,ghost_ratio,Low,0.0,0.0,Low
415105,31.0,2.0,Maharashtra,Satara,1096.0,1182.0,32.0,1056.0,0.0588235294117647,1128.0,0.0291704649042844,1,0.2545398297557421,adult_spike_ratio,Low,0.0,0.0,Low
415106,49.0,0.0,Maharashtra,Satara,1361.0,1237.0,28.0,1498.0,0.0,1389.0,0.0205580029368575,1,0.2757026187531405,ghost_ratio,Low,0.0,0.0,Low
415107,18.0,0.0,Maharashtra,Satara,513.0,337.0,14.0,406.0,0.0,527.0,0.0272373540856031,1,0.2983101631909426,adult_spike_ratio,Low,0.0,0.0,Low
415108,68.0,1.0,Maharashtra,Satara,1214.0,2148.0,27.0,1001.0,0.0142857142857142,1241.0,0.0222222222222222,1,0.2651750233160773,ghost_ratio,Low,0.0,0.0,Low
415109,76.0,0.0,Maharashtra,Satara,2541.0,3301.0,65.0,2216.0,0.0,2606.0,0.0255704169944925,1,0.2548582383374638,ghost_ratio,Low,0.0,0.0,Low
415110,77.0,8.0,Maharashtra,Satara,1841.0,2629.0,60.0,1340.0,0.0930232558139534,1901.0,0.0325732899022801,1,0.2009020694525388,adult_spike_ratio,Low,0.0,0.0,Low
415111,67.0,4.0,Maharashtra,Satara,1745.0,2717.0,40.0,1561.0,0.0555555555555555,1785.0,0.0229095074455899,1,0.2327377424724072,ghost_ratio,Low,0.0,0.0,Low
415112,116.0,0.0,Maharashtra,Satara,1665.0,2379.0,81.0,1648.0,0.0,1746.0,0.0486194477791116,1,0.3040346668222931,adult_spike_ratio,Low,0.0,0.0,Low
415114,43.0,1.0,Maharashtra,Satara,1137.0,1394.0,21.0,677.0,0.0222222222222222,1158.0,0.0184534270650263,1,0.2575491046094944,ghost_ratio,Low,0.0,0.0,Low
415115,17.0,0.0,Maharashtra,Satara,558.0,512.0,22.0,594.0,0.0,580.0,0.0393559928443649,1,0.3124784445599676,adult_spike_ratio,Low,0.0,0.0,Low
415116,18.0,1.0,Maharashtra,Satara,656.0,316.0,19.0,540.0,0.05,675.0,0.0289193302891933,1,0.2606064394269521,velocity_index,Low,0.0,0.0,Low
415122,19.0,0.0,Maharashtra,Satara,516.0,766.0,20.0,293.0,0.0,536.0,0.0386847195357833,1,0.3140662442435422,velocity_index,Low,0.0,0.0,Low
415124,84.0,0.0,Maharashtra,Satara,2848.0,3357.0,137.0,2440.0,0.0,2985.0,0.048087048087048,1,0.2843768770287186,adult_spike_ratio,Low,0.0,0.0,Low
415202,17.0,2.0,Maharashtra,Ratnagiri,272.0,359.0,19.0,270.0,0.1,291.0,0.0695970695970696,1,0.2404498702625142,adult_spike_ratio,Low,0.0,0.0,Low
415203,56.0,3.0,Maharashtra,Ratnagiri,953.0,1295.0,50.0,1220.0,0.05,1003.0,0.0524109014675052,1,0.2843281186568329,velocity_index,Low,0.0,0.0,Low
415205,50.0,1.0,Maharashtra,Satara,858.0,1262.0,32.0,686.0,0.0192307692307692,890.0,0.0372526193247962,1,0.2955554073445352,velocity_index,Low,0.0,0.0,Low
415206,138.0,1.0,Maharashtra,Satara,3016.0,3297.0,139.0,3375.0,0.0071428571428571,3155.0,0.0460722572091481,1,0.2675901103683962,ghost_ratio,Low,0.0,0.0,Low
415207,29.0,2.0,Maharashtra,Satara,465.0,582.0,30.0,638.0,0.0625,495.0,0.0643776824034334,1,0.2818052320271902,adult_spike_ratio,Low,0.0,0.0,Low
415208,35.0,0.0,Maharashtra,Ratnagiri,550.0,691.0,32.0,490.0,0.0,582.0,0.058076225045372,1,0.3201455046903382,adult_spike_ratio,Low,0.0,0.0,Low
415209,18.0,1.0,Maharashtra,Satara,387.0,651.0,19.0,259.0,0.05,406.0,0.0489690721649484,1,0.2765366891775819,adult_spike_ratio,Low,0.0,0.0,Low
415211,9.0,0.0,Maharashtra,Satara,309.0,410.0,13.0,188.0,0.0,322.0,0.0419354838709677,1,0.3145175279014546,adult_spike_ratio,Low,0.0,0.0,Low
415212,9.0,0.0,Maharashtra,Satara,89.0,123.0,1.0,58.0,0.0,90.0,0.0111111111111111,1,0.2658454875053339,ghost_ratio,Low,0.0,0.0,Low
415213,3.0,1.0,Maharashtra,Raigarh,108.0,104.0,12.0,159.0,0.2,120.0,0.110091743119266,1,0.1634464955803516,adult_spike_ratio,Low,0.0,0.0,Low
415214,9.0,0.0,Maharashtra,Ratnagiri,223.0,193.0,7.0,324.0,0.0,230.0,0.03125,1,0.296897950565665,adult_spike_ratio,Low,0.0,0.0,Low
415301,82.0,3.0,Maharashtra,Sangli,2042.0,2621.0,109.0,2477.0,0.0348837209302325,2151.0,0.0533529123837493,1,0.2736926678325835,adult_spike_ratio,Low,0.0,0.0,Low
415302,31.0,2.0,Maharashtra,Sangli,915.0,1495.0,20.0,494.0,0.0588235294117647,935.0,0.0218340611353711,1,0.2471674901259342,ghost_ratio,Low,0.0,0.0,Low
415303,56.0,1.0,Maharashtra,Sangli,1231.0,2445.0,24.0,326.0,0.0172413793103448,1255.0,0.0194805194805194,1,0.2620047408616227,ghost_ratio,Low,0.0,0.0,Low
415304,54.0,0.0,Maharashtra,Sangli,1415.0,1483.0,61.0,749.0,0.0,1476.0,0.0430790960451977,1,0.3024123313990083,adult_spike_ratio,Low,0.0,0.0,Low
415305,123.0,1.0,Maharashtra,Sangli,2023.0,2523.0,61.0,1097.0,0.008,2084.0,0.0301383399209486,1,0.2552049459164988,ghost_ratio,Low,0.0,0.0,Low
415306,84.0,1.0,Maharashtra,Sangli,1282.0,1626.0,44.0,1576.0,0.0116279069767441,1326.0,0.034294621979735,1,0.2833564229430412,velocity_index,Low,0.0,0.0,Low
415307,37.0,0.0,Maharashtra,Sangli,943.0,1731.0,19.0,379.0,0.0,962.0,0.0201271186440677,1,0.2856237904493017,ghost_ratio,Low,0.0,0.0,Low
415308,45.0,1.0,Maharashtra,Sangli,816.0,1022.0,44.0,1059.0,0.0212765957446808,860.0,0.0538555691554467,1,0.30308228483084,velocity_index,Low,0.0,0.0,Low
415309,23.0,1.0,Maharashtra,Sangli,586.0,950.0,8.0,345.0,0.04,594.0,0.0136286201022146,1,0.2508208035625562,ghost_ratio,Low,0.0,0.0,Low
415310,25.0,0.0,Maharashtra,Sangli,435.0,563.0,10.0,404.0,0.0,445.0,0.0229357798165137,1,0.294627317869288,ghost_ratio,Low,0.0,0.0,Low
415311,175.0,2.0,Maharashtra,Sangli,4125.0,5584.0,100.0,2399.0,0.0112359550561797,4225.0,0.0242365487154629,1,0.2021925115485879,velocity_index,Low,0.0,0.0,Low
415312,26.0,0.0,Maharashtra,Satara,585.0,628.0,18.0,752.0,0.0,603.0,0.030716723549488,1,0.3037854632406458,adult_spike_ratio,Low,0.0,0.0,Low
415313,14.0,1.0,Maharashtra,Sangli,313.0,549.0,14.0,220.0,0.0625,327.0,0.0445859872611464,1,0.2658941345075295,adult_spike_ratio,Low,0.0,0.0,Low
415315,49.0,0.0,Maharashtra,Sangli,839.0,1020.0,38.0,1370.0,0.0,877.0,0.0452380952380952,1,0.3158340225309357,velocity_index,Low,0.0,0.0,Low
415401,37.0,0.0,Maharashtra,Sangli,666.0,965.0,11.0,567.0,0.0,677.0,0.0164917541229385,1,0.2851030599956943,ghost_ratio,Low,0.0,0.0,Low
415402,7.0,0.0,Maharashtra,Sangli,225.0,392.0,4.0,111.0,0.0,229.0,0.0176991150442477,1,0.2786040687477279,ghost_ratio,Low,0.0,0.0,Low
415403,24.0,0.0,Maharashtra,Sangli,753.0,1241.0,34.0,409.0,0.0,787.0,0.0450928381962864,1,0.3148118407016853,adult_spike_ratio,Low,0.0,0.0,Low
415404,43.0,0.0,Maharashtra,Sangli,776.0,1210.0,9.0,493.0,0.0,785.0,0.0115830115830115,1,0.2808732674859899,ghost_ratio,Low,0.0,0.0,Low
415405,50.0,0.0,Maharashtra,Sangli,1100.0,2174.0,27.0,469.0,0.0,1127.0,0.0245231607629427,1,0.2871807108253765,ghost_ratio,Low,0.0,0.0,Low
415406,29.0,1.0,Maharashtra,Sangli,732.0,1121.0,13.0,280.0,0.032258064516129,745.0,0.0177353342428376,1,0.2604709499373882,ghost_ratio,Low,0.0,0.0,Low
415407,68.0,0.0,Maharashtra,Sangli,1288.0,1685.0,29.0,495.0,0.0,1317.0,0.0224980605120248,1,0.2768797033447444,ghost_ratio,Low,0.0,0.0,Low
415408,64.0,0.0,Maharashtra,Sangli,1885.0,3831.0,51.0,1084.0,0.0,1936.0,0.0270413573700954,1,0.2737139970547071,ghost_ratio,Low,0.0,0.0,Low
415409,167.0,2.0,Maharashtra,Sangli,2946.0,4894.0,154.0,2229.0,0.0117647058823529,3100.0,0.0522565320665083,1,0.2755638773551033,adult_spike_ratio,Low,0.0,0.0,Low
415410,20.0,0.0,Maharashtra,Sangli,533.0,409.0,12.0,457.0,0.0,545.0,0.0224719101123595,1,0.2905261091511625,ghost_ratio,Low,0.0,0.0,Low
415411,48.0,0.0,Maharashtra,Sangli,995.0,1705.0,34.0,477.0,0.0,1029.0,0.0341365461847389,1,0.3052445292206446,adult_spike_ratio,Low,0.0,0.0,Low
415412,43.0,0.0,Maharashtra,Sangli,692.0,976.0,16.0,639.0,0.0,708.0,0.023088023088023,1,0.2907432462135883,ghost_ratio,Low,0.0,0.0,Low
415413,14.0,0.0,Maharashtra,Sangli,471.0,714.0,17.0,364.0,0.0,488.0,0.0360169491525423,1,0.3123684346994214,velocity_index,Low,0.0,0.0,Low
415414,7.0,0.0,Maharashtra,Sangli,235.0,360.0,2.0,103.0,0.0,237.0,0.0084745762711864,1,0.2718344276076357,ghost_ratio,Low,0.0,0.0,Low
415415,2.0,0.0,Maharashtra,Sangli,196.0,222.0,11.0,30.0,0.0,207.0,0.0558375634517766,1,0.3109220148512385,adult_spike_ratio,Low,0.0,0.0,Low
415501,92.0,2.0,Maharashtra,Satara,2824.0,2544.0,147.0,3956.0,0.0210526315789473,2971.0,0.0520353982300884,1,0.2744617160702071,velocity_index,Low,0.0,0.0,Low
415502,33.0,0.0,Maharashtra,Satara,753.0,946.0,60.0,945.0,0.0,813.0,0.0795755968169761,1,0.3307380613148717,velocity_index,Low,0.0,0.0,Low
415503,30.0,0.0,Maharashtra,Satara,874.0,1127.0,31.0,388.0,0.0,905.0,0.0354285714285714,1,0.3087532924331748,velocity_index,Low,0.0,0.0,Low
415504,13.0,0.0,Maharashtra,Satara,352.0,646.0,9.0,189.0,0.0,361.0,0.0254957507082152,1,0.2974207244449137,adult_spike_ratio,Low,0.0,0.0,Low
415505,26.0,0.0,Maharashtra,Satara,922.0,1093.0,22.0,835.0,0.0,944.0,0.0238353196099674,1,0.2874756735059771,ghost_ratio,Low,0.0,0.0,Low
415506,104.0,0.0,Maharashtra,Satara,2278.0,2510.0,79.0,1263.0,0.0,2357.0,0.0346643264589732,1,0.2751720105228216,adult_spike_ratio,Low,0.0,0.0,Low
415507,54.0,0.0,Maharashtra,Satara,910.0,1208.0,31.0,775.0,0.0,941.0,0.0340285400658616,1,0.3049840032262708,adult_spike_ratio,Low,0.0,0.0,Low
415508,135.0,4.0,Maharashtra,Satara,3409.0,2836.0,89.0,2267.0,0.0285714285714285,3498.0,0.026099706744868,1,0.2238021735856258,ghost_ratio,Low,0.0,0.0,Low
415509,209.0,7.0,Maharashtra,Satara,3869.0,2951.0,141.0,4727.0,0.032258064516129,4010.0,0.0364341085271317,1,0.2237519601855866,velocity_index,Low,0.0,0.0,Low
415510,36.0,0.0,Maharashtra,Satara,693.0,638.0,12.0,415.0,0.0,705.0,0.0172910662824207,1,0.2855619315402473,ghost_ratio,Low,0.0,0.0,Low
415511,35.0,0.0,Maharashtra,Satara,1677.0,1117.0,66.0,1661.0,0.0,1743.0,0.0393325387365911,1,0.2963844667133751,adult_spike_ratio,Low,0.0,0.0,Low
415512,60.0,0.0,Maharashtra,Satara,945.0,940.0,27.0,1038.0,0.0,972.0,0.0285412262156448,1,0.296829226032458,adult_spike_ratio,Low,0.0,0.0,Low
415513,29.0,0.0,Maharashtra,Satara,560.0,683.0,22.0,346.0,0.0,582.0,0.0392156862745098,1,0.3124784445599676,adult_spike_ratio,Low,0.0,0.0,Low
415514,48.0,2.0,Maharashtra,Satara,1233.0,1117.0,36.0,724.0,0.0392156862745098,1269.0,0.0291734197730956,1,0.2628880577607076,ghost_ratio,Low,0.0,0.0,Low
415515,23.0,0.0,Maharashtra,Satara,417.0,471.0,21.0,263.0,0.0,438.0,0.0502392344497607,1,0.3203700491777615,adult_spike_ratio,Low,0.0,0.0,Low
415516,7.0,0.0,Maharashtra,Satara,82.0,75.0,3.0,104.0,0.0,85.0,0.036144578313253,1,0.2906705306859024,adult_spike_ratio,Low,0.0,0.0,Low
415517,13.0,0.0,Maharashtra,Satara,319.0,227.0,5.0,166.0,0.0,324.0,0.015625,1,0.2833448867001937,ghost_ratio,Low,0.0,0.0,Low
415518,17.0,1.0,Maharashtra,Satara,599.0,690.0,10.0,281.0,0.0526315789473684,609.0,0.0166666666666666,1,0.2476388638131086,ghost_ratio,Low,0.0,0.0,Low
415519,84.0,4.0,Maharashtra,Satara,2205.0,2571.0,98.0,1627.0,0.0449438202247191,2303.0,0.0444242973708068,1,0.2517986635636546,adult_spike_ratio,Low,0.0,0.0,Low
415520,33.0,0.0,Maharashtra,Satara,650.0,882.0,14.0,507.0,0.0,664.0,0.021505376344086,1,0.2898056739204207,ghost_ratio,Low,0.0,0.0,Low
415521,126.0,2.0,Maharashtra,Satara,2843.0,2027.0,187.0,4083.0,0.0155038759689922,3030.0,0.0657524613220815,1,0.2858465428333013,ghost_ratio,Low,0.0,0.0,Low
415522,40.0,1.0,Maharashtra,Satara,1126.0,631.0,14.0,747.0,0.0238095238095238,1140.0,0.0124223602484472,1,0.2575353210585909,ghost_ratio,Low,0.0,0.0,Low
415523,1256.0,73.0,Maharashtra,Satara,8195.0,5992.0,322.0,10048.0,0.0548872180451127,8517.0,0.039287457296242,1,0.1340150574112829,velocity_index,Low,0.0,0.0,Low
415524,23.0,1.0,Maharashtra,Satara,569.0,446.0,20.0,779.0,0.04,589.0,0.0350877192982456,1,0.2736217681097415,velocity_index,Low,0.0,0.0,Low
415525,41.0,1.0,Maharashtra,Satara,1324.0,778.0,38.0,1176.0,0.0232558139534883,1362.0,0.0286792452830188,1,0.2644372024996573,ghost_ratio,Low,0.0,0.0,Low
415526,22.0,2.0,Maharashtra,Satara,558.0,449.0,27.0,502.0,0.08,585.0,0.0483005366726296,1,0.2482932340777445,adult_spike_ratio,Low,0.0,0.0,Low
415527,25.0,0.0,Maharashtra,Satara,739.0,853.0,11.0,668.0,0.0,750.0,0.0148648648648648,1,0.2829996001643481,ghost_ratio,Low,0.0,0.0,Low
415528,48.0,0.0,Maharashtra,Satara,1103.0,810.0,52.0,1472.0,0.0,1155.0,0.0471014492753623,1,0.3126200414011639,adult_spike_ratio,Low,0.0,0.0,Low
415530,14.0,1.0,Maharashtra,Satara,411.0,446.0,7.0,264.0,0.0625,418.0,0.0169902912621359,1,0.2359479438152724,ghost_ratio,Low,0.0,0.0,Low
415536,15.0,0.0,Maharashtra,Satara,392.0,223.0,11.0,174.0,0.0,403.0,0.0279898218829516,1,0.2981614044798418,adult_spike_ratio,Low,0.0,0.0,Low
415537,43.0,1.0,Maharashtra,Satara,578.0,582.0,27.0,752.0,0.0222222222222222,605.0,0.0466321243523316,1,0.2936840623891001,velocity_index,Low,0.0,0.0,Low
415538,42.0,0.0,Maharashtra,Satara,1147.0,927.0,42.0,955.0,0.0,1189.0,0.0365853658536585,1,0.3065744611760483,adult_spike_ratio,Low,0.0,0.0,Low
415539,88.0,2.0,Maharashtra,Satara,2395.0,2743.0,69.0,1326.0,0.0219780219780219,2464.0,0.0287979966611018,1,0.2421662291584114,ghost_ratio,Low,0.0,0.0,Low
415540,74.0,6.0,Maharashtra,Satara,1866.0,1584.0,71.0,1868.0,0.074074074074074,1937.0,0.0380289234065345,1,0.2374556593809095,adult_spike_ratio,Low,0.0,0.0,Low
415601,4.0,0.0,Maharashtra,Ratnagiri,235.0,434.0,5.0,79.0,0.0,240.0,0.0211864406779661,1,0.2808421671732387,ghost_ratio,Low,0.0,0.0,Low
415602,16.0,0.0,Maharashtra,Ratnagiri,261.0,613.0,3.0,129.0,0.0,264.0,0.0114503816793893,1,0.2822329376512642,ghost_ratio,Low,0.0,0.0,Low
415603,19.0,0.0,Maharashtra,Ratnagiri,498.0,890.0,12.0,124.0,0.0,510.0,0.0240480961923847,1,0.2946731430825752,ghost_ratio,Low,0.0,0.0,Low
415604,78.0,0.0,Maharashtra,Ratnagiri,1368.0,3121.0,47.0,544.0,0.0,1415.0,0.0343316289262235,1,0.296898970359258,adult_spike_ratio,Low,0.0,0.0,Low
415605,145.0,0.0,Maharashtra,Ratnagiri,3828.0,6064.0,233.0,2784.0,0.0,4061.0,0.0608513972316531,1,0.254645325986146,velocity_index,Low,0.0,0.0,Low
415606,42.0,0.0,Maharashtra,Ratnagiri,1242.0,2105.0,51.0,549.0,0.0,1293.0,0.0410297666934835,1,0.3061762815540481,adult_spike_ratio,Low,0.0,0.0,Low
415607,15.0,0.0,Maharashtra,Ratnagiri,334.0,768.0,11.0,171.0,0.0,345.0,0.0328358208955223,1,0.3048752912485005,adult_spike_ratio,Low,0.0,0.0,Low
415608,40.0,4.0,Maharashtra,Ratnagiri,1273.0,2513.0,43.0,776.0,0.0888888888888888,1316.0,0.0337519623233908,1,0.2182916041864662,adult_spike_ratio,Low,0.0,0.0,Low
415609,14.0,2.0,Maharashtra,Ratnagiri,449.0,735.0,14.0,397.0,0.1176470588235294,463.0,0.0311111111111111,1,0.1929348136361662,adult_spike_ratio,Low,0.0,0.0,Low
415610,23.0,2.0,Maharashtra,Ratnagiri,499.0,856.0,15.0,598.0,0.0769230769230769,514.0,0.03,1,0.234024996882033,adult_spike_ratio,Low,0.0,0.0,Low
415611,38.0,2.0,Maharashtra,Ratnagiri,1153.0,1675.0,53.0,1481.0,0.048780487804878,1206.0,0.0459272097053726,1,0.275428428910893,velocity_index,Low,0.0,0.0,Low
415612,230.0,3.0,Maharashtra,Ratnagiri,4733.0,3948.0,177.0,3092.0,0.0128205128205128,4910.0,0.0373891001267427,1,0.221459423289404,velocity_index,Low,0.0,0.0,Low
415613,56.0,1.0,Maharashtra,Ratnagiri,906.0,732.0,31.0,813.0,0.0172413793103448,937.0,0.0341786108048511,1,0.2878660043997623,velocity_index,Low,0.0,0.0,Low
415614,11.0,1.0,Maharashtra,Ratnagiri,251.0,206.0,5.0,112.0,0.0769230769230769,256.0,0.0198412698412698,1,0.2221700381215298,adult_spike_ratio,Low,0.0,0.0,Low
415615,12.0,0.0,Maharashtra,Ratnagiri,231.0,225.0,17.0,310.0,0.0,248.0,0.0732758620689655,1,0.3206279294878645,adult_spike_ratio,Low,0.0,0.0,Low
415616,29.0,0.0,Maharashtra,Ratnagiri,1095.0,1097.0,32.0,1116.0,0.0,1127.0,0.0291970802919708,1,0.2968819173489089,adult_spike_ratio,Low,0.0,0.0,Low
